CHR,BIN_START,BIN_END,midBP,n_all,n_PC1,r_PC1,n_PC2,r_PC2,n_PC3,r_PC3,r_PC1_scaled,r_PC2_scaled,r_PC3_scaled
chr4R,502000000,503000000,502500000,8,0,0,0,0,0,0,0,0,0
chr4R,503000000,504000000,503500000,3,0,0,0,0,0,0,0,0,0
chr4R,504000000,505000000,504500000,1,0,0,0,0,0,0,0,0,0
chr4R,507000000,508000000,507500000,1,0,0,0,0,0,0,0,0,0
chr4R,508000000,509000000,508500000,1,0,0,0,0,0,0,0,0,0
chr4R,509000000,510000000,509500000,2,0,0,0,0,0,0,0,0,0
chr4R,512000000,513000000,512500000,1,1,1,0,0,0,0,0.01818181818181818,0,0
chr4R,513000000,514000000,513500000,3,0,0,0,0,0,0,0,0,0
chr4R,514000000,515000000,514500000,1,0,0,0,0,0,0,0,0,0
chr4R,515000000,516000000,515500000,10,4,0.4,2,0.2,0,0,0.07272727272727272,0.03636363636363636,0
chr4R,517000000,518000000,517500000,1,0,0,0,0,0,0,0,0,0
chr4R,520000000,521000000,520500000,5,0,0,0,0,0,0,0,0,0
chr4R,521000000,522000000,521500000,1,0,0,0,0,0,0,0,0,0
chr4R,522000000,523000000,522500000,1,0,0,0,0,0,0,0,0,0
chr4R,523000000,524000000,523500000,1,0,0,0,0,0,0,0,0,0
chr4R,524000000,525000000,524500000,7,0,0,0,0,0,0,0,0,0
chr4R,525000000,526000000,525500000,2,0,0,0,0,0,0,0,0,0
chr4R,526000000,527000000,526500000,2,1,0.5,0,0,0,0,0.01818181818181818,0,0
chr4R,534000000,535000000,534500000,2,0,0,0,0,0,0,0,0,0
chr4R,535000000,536000000,535500000,3,0,0,0,0,0,0,0,0,0
chr4R,538000000,539000000,538500000,1,0,0,0,0,0,0,0,0,0
chr4R,540000000,541000000,540500000,4,0,0,0,0,0,0,0,0,0
chr4R,541000000,542000000,541500000,6,0,0,0,0,1,0.16666666666666666,0,0,0.01818181818181818
chr4R,547000000,548000000,547500000,5,2,0.4,0,0,0,0,0.03636363636363636,0,0
chr4R,558000000,559000000,558500000,3,0,0,0,0,0,0,0,0,0
chr4R,564000000,565000000,564500000,3,0,0,0,0,0,0,0,0,0
chr4R,565000000,566000000,565500000,3,0,0,0,0,0,0,0,0,0
chr4R,566000000,567000000,566500000,2,0,0,0,0,0,0,0,0,0
chr4R,569000000,570000000,569500000,1,0,0,0,0,0,0,0,0,0
chr4R,571000000,572000000,571500000,2,0,0,0,0,0,0,0,0,0
chr4R,572000000,573000000,572500000,2,0,0,0,0,0,0,0,0,0
chr4R,573000000,574000000,573500000,1,0,0,0,0,0,0,0,0,0
chr4R,574000000,575000000,574500000,4,0,0,0,0,0,0,0,0,0
chr4R,575000000,576000000,575500000,3,0,0,0,0,0,0,0,0,0
chr4R,576000000,577000000,576500000,4,2,0.5,0,0,0,0,0.03636363636363636,0,0
chr4R,579000000,580000000,579500000,1,0,0,0,0,0,0,0,0,0
chr4R,581000000,582000000,581500000,3,0,0,0,0,0,0,0,0,0
chr4R,582000000,583000000,582500000,6,0,0,0,0,0,0,0,0,0
chr4R,583000000,584000000,583500000,2,0,0,0,0,0,0,0,0,0
chr4R,584000000,585000000,584500000,5,0,0,0,0,0,0,0,0,0
chr4R,585000000,586000000,585500000,3,0,0,0,0,0,0,0,0,0
chr4R,587000000,588000000,587500000,2,0,0,0,0,0,0,0,0,0
chr4R,588000000,589000000,588500000,2,0,0,0,0,0,0,0,0,0
chr4R,589000000,590000000,589500000,3,0,0,0,0,0,0,0,0,0
chr4R,592000000,593000000,592500000,1,0,0,0,0,0,0,0,0,0
chr4R,598000000,599000000,598500000,4,0,0,0,0,0,0,0,0,0
chr4R,601000000,602000000,601500000,2,0,0,0,0,0,0,0,0,0
chr4R,604000000,605000000,604500000,2,0,0,0,0,0,0,0,0,0
chr4R,605000000,606000000,605500000,9,0,0,0,0,0,0,0,0,0
chr4R,606000000,607000000,606500000,1,0,0,0,0,0,0,0,0,0
chr4R,608000000,609000000,608500000,1,0,0,0,0,0,0,0,0,0
chr4R,609000000,610000000,609500000,1,0,0,0,0,0,0,0,0,0
chr4R,610000000,611000000,610500000,4,0,0,0,0,0,0,0,0,0
chr4R,611000000,612000000,611500000,8,0,0,0,0,0,0,0,0,0
chr4R,612000000,613000000,612500000,5,0,0,0,0,0,0,0,0,0
chr4R,613000000,614000000,613500000,1,0,0,0,0,0,0,0,0,0
chr4R,614000000,615000000,614500000,2,0,0,0,0,0,0,0,0,0
chr4R,617000000,618000000,617500000,5,1,0.2,0,0,0,0,0.01818181818181818,0,0
chr4R,618000000,619000000,618500000,4,0,0,0,0,0,0,0,0,0
chr4R,620000000,621000000,620500000,9,0,0,1,0.1111111111111111,0,0,0,0.01818181818181818,0
chr4R,621000000,622000000,621500000,4,0,0,0,0,0,0,0,0,0
chr4R,625000000,626000000,625500000,1,0,0,0,0,0,0,0,0,0
chr4R,626000000,627000000,626500000,3,0,0,0,0,0,0,0,0,0
chr4R,627000000,628000000,627500000,3,0,0,0,0,0,0,0,0,0
chr4R,629000000,630000000,629500000,2,0,0,0,0,0,0,0,0,0
chr4R,631000000,632000000,631500000,1,1,1,0,0,0,0,0.01818181818181818,0,0
chr4R,632000000,633000000,632500000,1,0,0,0,0,0,0,0,0,0
chr4R,634000000,635000000,634500000,1,0,0,0,0,0,0,0,0,0
chr4R,637000000,638000000,637500000,6,0,0,0,0,0,0,0,0,0
chr4R,638000000,639000000,638500000,4,0,0,0,0,0,0,0,0,0
chr4R,639000000,640000000,639500000,2,0,0,0,0,0,0,0,0,0
chr4R,641000000,642000000,641500000,4,0,0,0,0,0,0,0,0,0
chr4R,642000000,643000000,642500000,7,0,0,0,0,0,0,0,0,0
chr4R,643000000,644000000,643500000,4,0,0,0,0,0,0,0,0,0
chr4R,646000000,647000000,646500000,3,0,0,0,0,0,0,0,0,0
chr4R,648000000,649000000,648500000,1,0,0,0,0,0,0,0,0,0
chr4R,651000000,652000000,651500000,5,0,0,0,0,0,0,0,0,0
chr4R,652000000,653000000,652500000,2,0,0,0,0,0,0,0,0,0
chr4R,653000000,654000000,653500000,5,0,0,0,0,0,0,0,0,0
chr4R,655000000,656000000,655500000,7,0,0,0,0,0,0,0,0,0
chr4R,656000000,657000000,656500000,3,0,0,0,0,0,0,0,0,0
chr4R,657000000,658000000,657500000,4,0,0,0,0,0,0,0,0,0
chr4R,658000000,659000000,658500000,13,3,0.23076923076923078,1,0.07692307692307693,1,0.07692307692307693,0.05454545454545454,0.01818181818181818,0.01818181818181818
chr4R,659000000,660000000,659500000,1,0,0,0,0,0,0,0,0,0
chr4R,661000000,662000000,661500000,4,0,0,0,0,0,0,0,0,0
chr4R,662000000,663000000,662500000,3,0,0,0,0,0,0,0,0,0
chr4R,664000000,665000000,664500000,2,0,0,0,0,0,0,0,0,0
chr4R,666000000,667000000,666500000,6,0,0,0,0,0,0,0,0,0
chr4R,670000000,671000000,670500000,2,0,0,0,0,0,0,0,0,0
chr4R,671000000,672000000,671500000,6,0,0,0,0,0,0,0,0,0
chr4R,673000000,674000000,673500000,6,0,0,0,0,0,0,0,0,0
chr4R,674000000,675000000,674500000,5,0,0,0,0,1,0.2,0,0,0.01818181818181818
chr4R,678000000,679000000,678500000,2,0,0,0,0,0,0,0,0,0
chr4R,679000000,680000000,679500000,4,0,0,0,0,0,0,0,0,0
chr4R,680000000,681000000,680500000,6,0,0,0,0,0,0,0,0,0
chr4R,681000000,682000000,681500000,6,0,0,0,0,0,0,0,0,0
chr4R,682000000,683000000,682500000,3,0,0,0,0,0,0,0,0,0
chr4R,683000000,684000000,683500000,2,0,0,0,0,0,0,0,0,0
chr4R,685000000,686000000,685500000,3,0,0,0,0,0,0,0,0,0
chr4R,686000000,687000000,686500000,1,0,0,0,0,0,0,0,0,0
chr4R,689000000,690000000,689500000,5,0,0,0,0,0,0,0,0,0
chr4R,690000000,691000000,690500000,2,0,0,0,0,0,0,0,0,0
chr4R,691000000,692000000,691500000,6,0,0,0,0,0,0,0,0,0
chr4R,692000000,693000000,692500000,1,0,0,0,0,0,0,0,0,0
chr4R,695000000,696000000,695500000,9,0,0,0,0,0,0,0,0,0
chr4R,696000000,697000000,696500000,7,0,0,0,0,0,0,0,0,0
chr4R,698000000,699000000,698500000,6,0,0,0,0,0,0,0,0,0
chr4R,699000000,700000000,699500000,7,0,0,0,0,0,0,0,0,0
chr4R,702000000,703000000,702500000,7,0,0,0,0,0,0,0,0,0
chr4R,703000000,704000000,703500000,1,0,0,0,0,0,0,0,0,0
chr4R,704000000,705000000,704500000,13,0,0,0,0,0,0,0,0,0
chr4R,705000000,706000000,705500000,8,0,0,0,0,0,0,0,0,0
chr4R,708000000,709000000,708500000,7,0,0,0,0,0,0,0,0,0
chr4R,709000000,710000000,709500000,3,0,0,0,0,0,0,0,0,0
chr4R,710000000,711000000,710500000,7,0,0,0,0,0,0,0,0,0
chr4R,711000000,712000000,711500000,5,0,0,0,0,0,0,0,0,0
chr4R,713000000,714000000,713500000,1,0,0,0,0,0,0,0,0,0
chr4R,718000000,719000000,718500000,5,0,0,0,0,0,0,0,0,0
chr4R,719000000,720000000,719500000,3,0,0,0,0,0,0,0,0,0
chr4R,720000000,721000000,720500000,15,0,0,0,0,0,0,0,0,0
chr4R,721000000,722000000,721500000,8,0,0,0,0,0,0,0,0,0
chr4R,726000000,727000000,726500000,5,0,0,0,0,0,0,0,0,0
chr4R,727000000,728000000,727500000,11,1,0.09090909090909091,0,0,0,0,0.01818181818181818,0,0
chr4R,728000000,729000000,728500000,6,0,0,0,0,0,0,0,0,0
chr4R,730000000,731000000,730500000,9,6,0.6666666666666666,0,0,6,0.6666666666666666,0.10909090909090909,0,0.10909090909090909
chr4R,732000000,733000000,732500000,1,0,0,0,0,0,0,0,0,0
chr4R,733000000,734000000,733500000,10,0,0,0,0,0,0,0,0,0
chr4R,734000000,735000000,734500000,1,0,0,0,0,0,0,0,0,0
chr4R,738000000,739000000,738500000,7,0,0,0,0,0,0,0,0,0
chr4R,739000000,740000000,739500000,5,0,0,0,0,0,0,0,0,0
chr4R,740000000,741000000,740500000,3,0,0,0,0,0,0,0,0,0
chr4R,746000000,747000000,746500000,21,0,0,0,0,0,0,0,0,0
chr4R,749000000,750000000,749500000,8,0,0,0,0,0,0,0,0,0
chr4R,750000000,751000000,750500000,3,0,0,0,0,0,0,0,0,0
chr4R,754000000,755000000,754500000,2,0,0,0,0,0,0,0,0,0
chr4R,755000000,756000000,755500000,5,0,0,0,0,0,0,0,0,0
chr4R,756000000,757000000,756500000,5,0,0,0,0,0,0,0,0,0
chr4R,757000000,758000000,757500000,3,0,0,0,0,0,0,0,0,0
chr4R,759000000,760000000,759500000,36,1,0.027777777777777776,0,0,0,0,0.01818181818181818,0,0
chr4R,760000000,761000000,760500000,8,0,0,0,0,0,0,0,0,0
chr4R,767000000,768000000,767500000,4,0,0,0,0,0,0,0,0,0
chr4R,769000000,770000000,769500000,1,0,0,0,0,0,0,0,0,0
chr4R,771000000,772000000,771500000,2,0,0,0,0,0,0,0,0,0
chr4R,772000000,773000000,772500000,10,0,0,0,0,0,0,0,0,0
chr4R,773000000,774000000,773500000,6,0,0,0,0,0,0,0,0,0
chr4R,774000000,775000000,774500000,4,0,0,0,0,0,0,0,0,0
chr4R,777000000,778000000,777500000,1,0,0,0,0,0,0,0,0,0
chr4R,779000000,780000000,779500000,7,0,0,0,0,0,0,0,0,0
chr4R,780000000,781000000,780500000,4,0,0,0,0,0,0,0,0,0
chr4R,781000000,782000000,781500000,13,0,0,0,0,0,0,0,0,0
chr4R,782000000,783000000,782500000,3,0,0,0,0,0,0,0,0,0
chr4R,783000000,784000000,783500000,9,0,0,0,0,0,0,0,0,0
chr4R,785000000,786000000,785500000,2,0,0,0,0,0,0,0,0,0
chr4R,788000000,789000000,788500000,4,0,0,0,0,0,0,0,0,0
chr4R,789000000,790000000,789500000,7,0,0,0,0,0,0,0,0,0
chr4R,791000000,792000000,791500000,5,1,0.2,0,0,0,0,0.01818181818181818,0,0
chr4R,793000000,794000000,793500000,8,0,0,0,0,0,0,0,0,0
chr4R,795000000,796000000,795500000,3,0,0,0,0,0,0,0,0,0
chr4R,797000000,798000000,797500000,11,0,0,0,0,0,0,0,0,0
chr4R,798000000,799000000,798500000,1,0,0,0,0,0,0,0,0,0
chr4R,801000000,802000000,801500000,8,0,0,0,0,0,0,0,0,0
chr4R,802000000,803000000,802500000,1,0,0,0,0,0,0,0,0,0
chr4R,805000000,806000000,805500000,1,0,0,0,0,0,0,0,0,0
chr4R,806000000,807000000,806500000,1,0,0,0,0,0,0,0,0,0
chr4R,807000000,808000000,807500000,2,0,0,0,0,0,0,0,0,0
chr4R,808000000,809000000,808500000,1,0,0,0,0,0,0,0,0,0
chr4R,809000000,810000000,809500000,7,0,0,0,0,0,0,0,0,0
chr4R,810000000,811000000,810500000,3,0,0,0,0,0,0,0,0,0
chr4R,811000000,812000000,811500000,27,0,0,0,0,0,0,0,0,0
chr4R,815000000,816000000,815500000,10,0,0,0,0,0,0,0,0,0
chr4R,816000000,817000000,816500000,4,0,0,0,0,0,0,0,0,0
chr4R,818000000,819000000,818500000,5,0,0,0,0,0,0,0,0,0
chr4R,824000000,825000000,824500000,4,0,0,0,0,0,0,0,0,0
chr4R,825000000,826000000,825500000,17,0,0,0,0,0,0,0,0,0
chr4R,828000000,829000000,828500000,10,0,0,0,0,0,0,0,0,0
chr4R,829000000,830000000,829500000,6,0,0,0,0,0,0,0,0,0
chr4R,830000000,831000000,830500000,3,0,0,0,0,0,0,0,0,0
chr4R,831000000,832000000,831500000,4,0,0,0,0,0,0,0,0,0
chr4R,832000000,833000000,832500000,3,0,0,0,0,0,0,0,0,0
chr4R,834000000,835000000,834500000,4,0,0,0,0,0,0,0,0,0
chr4R,835000000,836000000,835500000,4,0,0,0,0,0,0,0,0,0
chr4R,836000000,837000000,836500000,10,0,0,0,0,0,0,0,0,0
chr4R,837000000,838000000,837500000,6,0,0,0,0,0,0,0,0,0
chr4R,839000000,840000000,839500000,9,0,0,0,0,0,0,0,0,0
chr4R,841000000,842000000,841500000,18,0,0,0,0,0,0,0,0,0
chr4R,842000000,843000000,842500000,1,0,0,0,0,0,0,0,0,0
chr4R,846000000,847000000,846500000,5,0,0,0,0,0,0,0,0,0
chr4R,847000000,848000000,847500000,5,0,0,0,0,0,0,0,0,0
chr4R,848000000,849000000,848500000,17,0,0,0,0,0,0,0,0,0
chr4R,849000000,850000000,849500000,8,0,0,0,0,0,0,0,0,0
chr4R,853000000,854000000,853500000,8,0,0,0,0,0,0,0,0,0
chr4R,855000000,856000000,855500000,7,0,0,0,0,0,0,0,0,0
chr4R,858000000,859000000,858500000,8,0,0,0,0,0,0,0,0,0
chr4R,860000000,861000000,860500000,3,0,0,0,0,0,0,0,0,0
chr4R,861000000,862000000,861500000,3,0,0,0,0,0,0,0,0,0
chr4R,862000000,863000000,862500000,23,1,0.043478260869565216,0,0,0,0,0.01818181818181818,0,0
chr4R,863000000,864000000,863500000,4,0,0,0,0,0,0,0,0,0
chr4R,865000000,866000000,865500000,2,0,0,0,0,0,0,0,0,0
chr4R,866000000,867000000,866500000,3,0,0,0,0,0,0,0,0,0
chr4R,868000000,869000000,868500000,5,0,0,0,0,0,0,0,0,0
chr4R,869000000,870000000,869500000,14,0,0,0,0,0,0,0,0,0
chr4R,872000000,873000000,872500000,1,0,0,0,0,0,0,0,0,0
chr4R,874000000,875000000,874500000,7,0,0,0,0,0,0,0,0,0
chr4R,875000000,876000000,875500000,16,0,0,0,0,0,0,0,0,0
chr4R,876000000,877000000,876500000,21,0,0,0,0,0,0,0,0,0
chr4R,877000000,878000000,877500000,7,0,0,0,0,0,0,0,0,0
chr4R,878000000,879000000,878500000,3,0,0,0,0,0,0,0,0,0
chr4R,881000000,882000000,881500000,17,0,0,0,0,0,0,0,0,0
chr4R,883000000,884000000,883500000,9,0,0,0,0,0,0,0,0,0
chr4R,884000000,885000000,884500000,10,0,0,0,0,0,0,0,0,0
chr4R,885000000,886000000,885500000,6,0,0,0,0,0,0,0,0,0
chr4R,886000000,887000000,886500000,3,0,0,0,0,0,0,0,0,0
chr4R,887000000,888000000,887500000,3,0,0,0,0,0,0,0,0,0
chr4R,890000000,891000000,890500000,12,0,0,0,0,0,0,0,0,0
chr4R,895000000,896000000,895500000,5,0,0,0,0,0,0,0,0,0
chr4R,897000000,898000000,897500000,3,0,0,0,0,0,0,0,0,0
chr4R,898000000,899000000,898500000,13,0,0,0,0,0,0,0,0,0
chr4R,899000000,900000000,899500000,1,0,0,0,0,0,0,0,0,0
chr4R,901000000,902000000,901500000,8,0,0,0,0,0,0,0,0,0
chr4R,902000000,903000000,902500000,13,0,0,0,0,0,0,0,0,0
chr4R,903000000,904000000,903500000,5,0,0,0,0,0,0,0,0,0
chr4R,904000000,905000000,904500000,2,0,0,0,0,0,0,0,0,0
chr5R,1000000,2000000,1500000,2,0,0,0,0,0,0,0,0,0
chr5R,3000000,4000000,3500000,2,0,0,0,0,0,0,0,0,0
chr5R,4000000,5000000,4500000,8,0,0,0,0,0,0,0,0,0
chr5R,10000000,11000000,10500000,8,0,0,0,0,0,0,0,0,0
chr5R,11000000,12000000,11500000,1,0,0,0,0,0,0,0,0,0
chr5R,13000000,14000000,13500000,2,0,0,0,0,0,0,0,0,0
chr5R,14000000,15000000,14500000,23,0,0,0,0,0,0,0,0,0
chr5R,16000000,17000000,16500000,2,0,0,0,0,0,0,0,0,0
chr5R,23000000,24000000,23500000,5,0,0,0,0,0,0,0,0,0
chr5R,25000000,26000000,25500000,4,0,0,0,0,0,0,0,0,0
chr5R,27000000,28000000,27500000,13,0,0,0,0,0,0,0,0,0
chr5R,28000000,29000000,28500000,8,0,0,0,0,0,0,0,0,0
chr5R,29000000,30000000,29500000,1,0,0,0,0,0,0,0,0,0
chr5R,30000000,31000000,30500000,4,0,0,0,0,0,0,0,0,0
chr5R,31000000,32000000,31500000,6,0,0,0,0,0,0,0,0,0
chr5R,32000000,33000000,32500000,6,0,0,0,0,0,0,0,0,0
chr5R,33000000,34000000,33500000,2,0,0,0,0,0,0,0,0,0
chr5R,34000000,35000000,34500000,1,0,0,0,0,0,0,0,0,0
chr5R,36000000,37000000,36500000,4,0,0,0,0,0,0,0,0,0
chr5R,37000000,38000000,37500000,1,0,0,0,0,0,0,0,0,0
chr5R,38000000,39000000,38500000,8,0,0,0,0,1,0.125,0,0,0.01818181818181818
chr5R,39000000,40000000,39500000,7,0,0,0,0,0,0,0,0,0
chr5R,41000000,42000000,41500000,8,0,0,0,0,0,0,0,0,0
chr5R,43000000,44000000,43500000,2,0,0,0,0,0,0,0,0,0
chr5R,44000000,45000000,44500000,4,1,0.25,0,0,0,0,0.01818181818181818,0,0
chr5R,46000000,47000000,46500000,3,0,0,0,0,0,0,0,0,0
chr5R,47000000,48000000,47500000,2,0,0,0,0,0,0,0,0,0
chr5R,48000000,49000000,48500000,3,0,0,0,0,0,0,0,0,0
chr5R,49000000,50000000,49500000,1,0,0,0,0,0,0,0,0,0
chr5R,50000000,51000000,50500000,21,0,0,0,0,0,0,0,0,0
chr5R,59000000,60000000,59500000,9,1,0.1111111111111111,0,0,0,0,0.01818181818181818,0,0
chr5R,60000000,61000000,60500000,1,0,0,0,0,0,0,0,0,0
chr5R,64000000,65000000,64500000,2,1,0.5,0,0,0,0,0.01818181818181818,0,0
chr5R,68000000,69000000,68500000,3,0,0,0,0,0,0,0,0,0
chr5R,74000000,75000000,74500000,3,0,0,0,0,0,0,0,0,0
chr5R,91000000,92000000,91500000,2,0,0,0,0,0,0,0,0,0
chr5R,96000000,97000000,96500000,1,0,0,0,0,0,0,0,0,0
chr5R,104000000,105000000,104500000,4,0,0,0,0,0,0,0,0,0
chr5R,119000000,120000000,119500000,1,0,0,0,0,0,0,0,0,0
chr5R,122000000,123000000,122500000,1,0,0,0,0,0,0,0,0,0
chr5R,124000000,125000000,124500000,6,0,0,0,0,0,0,0,0,0
chr5R,131000000,132000000,131500000,3,0,0,0,0,0,0,0,0,0
chr5R,134000000,135000000,134500000,1,0,0,0,0,0,0,0,0,0
chr5R,135000000,136000000,135500000,4,0,0,0,0,0,0,0,0,0
chr5R,150000000,151000000,150500000,9,0,0,0,0,0,0,0,0,0
chr5R,165000000,166000000,165500000,2,0,0,0,0,0,0,0,0,0
chr5R,168000000,169000000,168500000,1,0,0,0,0,0,0,0,0,0
chr5R,171000000,172000000,171500000,1,0,0,0,0,0,0,0,0,0
chr5R,254000000,255000000,254500000,1,0,0,0,0,0,0,0,0,0
chr5R,278000000,279000000,278500000,3,0,0,0,0,0,0,0,0,0
chr5R,315000000,316000000,315500000,4,0,0,0,0,0,0,0,0,0
chr5R,316000000,317000000,316500000,1,1,1,0,0,0,0,0.01818181818181818,0,0
chr5R,345000000,346000000,345500000,1,0,0,0,0,0,0,0,0,0
chr5R,356000000,357000000,356500000,1,0,0,0,0,0,0,0,0,0
chr5R,357000000,358000000,357500000,2,0,0,0,0,0,0,0,0,0
chr5R,358000000,359000000,358500000,3,1,0.3333333333333333,0,0,0,0,0.01818181818181818,0,0
chr5R,359000000,360000000,359500000,2,0,0,0,0,0,0,0,0,0
chr5R,362000000,363000000,362500000,1,0,0,0,0,0,0,0,0,0
chr5R,364000000,365000000,364500000,1,0,0,0,0,0,0,0,0,0
chr5R,366000000,367000000,366500000,1,0,0,0,0,0,0,0,0,0
chr5R,368000000,369000000,368500000,4,0,0,0,0,0,0,0,0,0
chr5R,369000000,370000000,369500000,7,0,0,0,0,0,0,0,0,0
chr5R,371000000,372000000,371500000,2,0,0,0,0,0,0,0,0,0
chr5R,378000000,379000000,378500000,2,0,0,0,0,0,0,0,0,0
chr5R,379000000,380000000,379500000,13,0,0,1,0.07692307692307693,0,0,0,0.01818181818181818,0
chr5R,381000000,382000000,381500000,6,0,0,0,0,0,0,0,0,0
chr5R,385000000,386000000,385500000,5,0,0,0,0,0,0,0,0,0
chr5R,387000000,388000000,387500000,2,1,0.5,0,0,0,0,0.01818181818181818,0,0
chr5R,388000000,389000000,388500000,1,0,0,0,0,0,0,0,0,0
chr5R,392000000,393000000,392500000,1,0,0,0,0,0,0,0,0,0
chr5R,397000000,398000000,397500000,2,0,0,0,0,0,0,0,0,0
chr5R,407000000,408000000,407500000,1,0,0,0,0,0,0,0,0,0
chr5R,415000000,416000000,415500000,2,0,0,0,0,0,0,0,0,0
chr5R,416000000,417000000,416500000,2,0,0,0,0,0,0,0,0,0
chr5R,417000000,418000000,417500000,2,0,0,1,0.5,0,0,0,0.01818181818181818,0
chr5R,419000000,420000000,419500000,1,0,0,0,0,0,0,0,0,0
chr5R,420000000,421000000,420500000,1,0,0,0,0,0,0,0,0,0
chr5R,423000000,424000000,423500000,1,1,1,0,0,0,0,0.01818181818181818,0,0
chr5R,426000000,427000000,426500000,1,0,0,0,0,0,0,0,0,0
chr5R,429000000,430000000,429500000,3,2,0.6666666666666666,0,0,0,0,0.03636363636363636,0,0
chr5R,434000000,435000000,434500000,3,0,0,0,0,0,0,0,0,0
chr5R,437000000,438000000,437500000,2,0,0,0,0,0,0,0,0,0
chr5R,440000000,441000000,440500000,1,0,0,0,0,0,0,0,0,0
chr5R,441000000,442000000,441500000,2,0,0,0,0,0,0,0,0,0
chr5R,442000000,443000000,442500000,6,0,0,0,0,0,0,0,0,0
chr5R,446000000,447000000,446500000,4,0,0,0,0,0,0,0,0,0
chr5R,447000000,448000000,447500000,4,0,0,0,0,0,0,0,0,0
chr5R,458000000,459000000,458500000,4,0,0,0,0,0,0,0,0,0
chr5R,460000000,461000000,460500000,5,2,0.4,0,0,0,0,0.03636363636363636,0,0
chr5R,461000000,462000000,461500000,6,1,0.16666666666666666,0,0,0,0,0.01818181818181818,0,0
chr5R,462000000,463000000,462500000,2,0,0,1,0.5,0,0,0,0.01818181818181818,0
chr5R,463000000,464000000,463500000,5,0,0,1,0.2,0,0,0,0.01818181818181818,0
chr5R,466000000,467000000,466500000,5,0,0,0,0,1,0.2,0,0,0.01818181818181818
chr5R,467000000,468000000,467500000,2,0,0,0,0,0,0,0,0,0
chr5R,468000000,469000000,468500000,2,0,0,0,0,0,0,0,0,0
chr5R,470000000,471000000,470500000,10,0,0,0,0,0,0,0,0,0
chr5R,477000000,478000000,477500000,1,0,0,0,0,0,0,0,0,0
chr5R,479000000,480000000,479500000,3,0,0,0,0,0,0,0,0,0
chr5R,480000000,481000000,480500000,4,1,0.25,0,0,0,0,0.01818181818181818,0,0
chr5R,484000000,485000000,484500000,1,0,0,0,0,0,0,0,0,0
chr5R,486000000,487000000,486500000,2,0,0,0,0,0,0,0,0,0
chr5R,487000000,488000000,487500000,1,0,0,0,0,0,0,0,0,0
chr5R,490000000,491000000,490500000,2,0,0,0,0,0,0,0,0,0
chr5R,491000000,492000000,491500000,13,0,0,0,0,0,0,0,0,0
chr5R,493000000,494000000,493500000,5,0,0,1,0.2,0,0,0,0.01818181818181818,0
chr5R,494000000,495000000,494500000,5,0,0,0,0,0,0,0,0,0
chr5R,497000000,498000000,497500000,3,0,0,0,0,0,0,0,0,0
chr5R,501000000,502000000,501500000,2,0,0,1,0.5,0,0,0,0.01818181818181818,0
chr5R,508000000,509000000,508500000,4,1,0.25,0,0,0,0,0.01818181818181818,0,0
chr5R,509000000,510000000,509500000,7,0,0,0,0,0,0,0,0,0
chr5R,510000000,511000000,510500000,2,0,0,1,0.5,0,0,0,0.01818181818181818,0
chr5R,512000000,513000000,512500000,3,0,0,0,0,0,0,0,0,0
chr5R,513000000,514000000,513500000,1,0,0,0,0,0,0,0,0,0
chr5R,515000000,516000000,515500000,5,0,0,0,0,0,0,0,0,0
chr5R,516000000,517000000,516500000,11,0,0,0,0,0,0,0,0,0
chr5R,518000000,519000000,518500000,4,0,0,0,0,0,0,0,0,0
chr5R,520000000,521000000,520500000,1,0,0,0,0,0,0,0,0,0
chr5R,521000000,522000000,521500000,5,0,0,0,0,0,0,0,0,0
chr5R,522000000,523000000,522500000,4,0,0,0,0,0,0,0,0,0
chr5R,523000000,524000000,523500000,4,0,0,0,0,0,0,0,0,0
chr5R,524000000,525000000,524500000,7,0,0,0,0,0,0,0,0,0
chr5R,525000000,526000000,525500000,6,0,0,0,0,0,0,0,0,0
chr5R,526000000,527000000,526500000,3,0,0,0,0,0,0,0,0,0
chr5R,527000000,528000000,527500000,5,0,0,0,0,0,0,0,0,0
chr5R,528000000,529000000,528500000,5,0,0,0,0,0,0,0,0,0
chr5R,529000000,530000000,529500000,9,0,0,0,0,0,0,0,0,0
chr5R,531000000,532000000,531500000,12,0,0,0,0,0,0,0,0,0
chr5R,533000000,534000000,533500000,1,0,0,0,0,1,1,0,0,0.01818181818181818
chr5R,534000000,535000000,534500000,4,0,0,0,0,0,0,0,0,0
chr5R,535000000,536000000,535500000,2,0,0,0,0,0,0,0,0,0
chr5R,537000000,538000000,537500000,5,0,0,0,0,0,0,0,0,0
chr5R,538000000,539000000,538500000,7,0,0,0,0,0,0,0,0,0
chr5R,539000000,540000000,539500000,11,0,0,0,0,0,0,0,0,0
chr5R,540000000,541000000,540500000,2,0,0,0,0,0,0,0,0,0
chr5R,541000000,542000000,541500000,2,0,0,0,0,0,0,0,0,0
chr5R,543000000,544000000,543500000,4,0,0,0,0,0,0,0,0,0
chr5R,544000000,545000000,544500000,9,0,0,0,0,0,0,0,0,0
chr5R,547000000,548000000,547500000,6,1,0.16666666666666666,0,0,0,0,0.01818181818181818,0,0
chr5R,548000000,549000000,548500000,9,0,0,0,0,0,0,0,0,0
chr5R,552000000,553000000,552500000,1,0,0,0,0,0,0,0,0,0
chr5R,554000000,555000000,554500000,3,0,0,0,0,0,0,0,0,0
